암호화요양기호,요양기관명,검색코드,검색코드명
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,(학교법인)동국대학교 한의과대학 분당한방병원,SR,의ㆍ한협진 4단계 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,황경애한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQyNjE0ODEjNzEjJDEjJDgjJDgz,황경애한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,민제한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ5OSQzNjEwMDIjNzEjJDEjJDgjJDgz,민제한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,유니드한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,유니드한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,새생명한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNTEjJDEjJDIjJDgz,새생명한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,03,응급의료기관
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,SU,복막투석 환자 재택관리 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,차의과학대학교분당차병원,SY,1형 당뇨병 환자 재택의료 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNDEjJDEjJDgjJDgz,분당센트럴요양병원,09,보훈위탁진료 요양기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,이창희소아청소년과의원,F4,아동 일차의료 심층상담 시범사업
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리집의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNjEjJDEjJDAjJDgz,LH의원,SP,일차의료 만성질환관리 실시기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjE4MzIjODEjJDEjJDIjJDgz,참서울의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,연세제이의원,ST,일차의료 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNjEjJDEjJDgjJDgz,연세제이의원,ST,일차의료 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,노유석내과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,퍼스트소아청소년과의원,F4,아동 일차의료 심층상담 시범사업
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ3MiQyNjEyMjIjNzEjJDEjJDgjJDgz,삼성편한내과의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQyNjE0ODEjNjEjJDEjJDgjJDgz,21세기미금의원,SP,일차의료 만성질환관리 실시기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ2MiQzNjE0ODEjODEjJDEjJDYjJDgz,21세기연세의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,판교연세내과의원,SP,일차의료 만성질환관리 실시기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,연세아이맘소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz,연세아이맘소아청소년과의원,F4,아동 일차의료 심층상담 시범사업
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz,분당서울의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDYjJDgz,중동성모내과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNzEjJDEjJDgjJDgz,라파이비인후과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz,이든소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ2MiQzNjE0ODEjNjEjJDEjJDgjJDgz,위례웰봄소아청소년과의원,F4,아동 일차의료 심층상담 시범사업
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,연세생명나무내과의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjNTEjJDEjJDIjJDgz,위례플러스이비인후과의원,SH,수면다원검사 실시기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,연세프렌즈소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,서울삼성내과의원,ST,일차의료 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,서울삼성내과의원,ST,일차의료 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDQjJDgz,두리이비인후과의원,SH,수면다원검사 실시기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjEwMDIjODEjJDEjJDYjJDgz,서울행복내과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,서울좋은소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3MiQzNjE4MzIjNTEjJDEjJDIjJDgz,서울더블유(W)내과의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,성모편한내과의원,ST,일차의료 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz,성모편한내과의원,ST,일차의료 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQwMyQzNjEwMDIjNTEjJDEjJDYjJDgz,삼성탑내과의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,위례마음의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE4MzIjNDEjJDEjJDQjJDgz,동그란이비인후과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,위례서울소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,위소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ5MiQzNjE0ODEjODEjJDEjJDIjJDgz,위소아청소년과의원,F4,아동 일차의료 심층상담 시범사업
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,메리놀정형외과의원,SP,일차의료 만성질환관리 실시기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQxMyQzNjE4MzIjNjEjJDEjJDgjJDgz,서울아산내과의원,SP,일차의료 만성질환관리 실시기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ5OSQyNjEyMjIjODEjJDEjJDIjJDgz,속속린내과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,고등탑내과의원,SP,일차의료 만성질환관리 실시기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,솔잎좌훈한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzExIyQxIyQ3IyQwMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,솔잎좌훈한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,정성한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,정성한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,사랑인한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNzEjJDEjJDgjJDgz,사랑인한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,경희한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzQxIyQxIyQ3IyQ5MiQzNjEwMDIjNjEjJDEjJDAjJDgz,경희한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,참신통한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,참신통한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,청암한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,청암한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,성남의료복지사회적협동조합 우리한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzMxIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDIjJDgz,성남의료복지사회적협동조합 우리한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,서지영소아청소년과의원,SP,일차의료 만성질환관리 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNjIkMzgxMzUxIzExIyQxIyQzIyQ5MiQ0NjE0ODEjNzEjJDEjJDgjJDgz,성남예치과병원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,성심치과의원,TF,장애인 치과주치의 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMzUxIzMxIyQxIyQzIyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,김명윤치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzUxIyQyIyQ1IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,그린치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzMxIyQxIyQzIyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,일리노이 치과교정과 치과의원,SQ,구순구개열 등 치과교정 및 악정형 치료 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,분당뉴욕치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzUxIyQxIyQ1IyQwMyQyNjE4MzIjNTEjJDEjJDIjJDgz,e푸른치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,인생플란트치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ5IyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,안세미시간치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxMTkxIzIxIyQxIyQ5IyQwMyQyNjE4MzIjNjEjJDEjJDgjJDgz,바른선치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQzIyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz,연세봄치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,엘치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjODEjJDEjJDIjJDgz,더공감치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzQxIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,조웰구강내과치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzUxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,제이덴치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQzIyQ5MiQyNjE4MzIjNjEjJDEjJDAjJDgz,웃자치과교정과치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDAjJDgz,서울민플란트치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,서울하얀치과의원,TF,장애인 치과주치의 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQ0NjE0ODEjNjEjJDEjJDAjJDgz,나의특별한치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzMxIyQxIyQzIyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,아폴로치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxOTYxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,서울하이치과의원,17,측두하악 관절자극요법 실시기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,경희바른한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,경희바른한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,서현한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQyNjE0ODEjNTEjJDEjJDYjJDgz,서현한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,경희미르애한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,경희미르애한의원,C7,일차의료 한의 방문진료 수가 시범기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리집의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQyIyQ1IyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,행복한내과의원,S5,HPV 예방접종사업 참여기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz,분당연세비뇨의학과의원,09,보훈위탁진료 요양기관
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjNzEjJDEjJDgjJDgz,연세세현내과의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDQjJDgz,온누리소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인메디피아메디피움분당의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,신태식소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,보경내과의원,SP,일차의료 만성질환관리 실시기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,우리의원,SP,일차의료 만성질환관리 실시기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjEwMDIjNDEjJDEjJDQjJDgz,성남가정의원,SP,일차의료 만성질환관리 실시기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,장소아청소년과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,김영수내과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQyIyQxIyQwMCQ0NjEwMDIjNTEjJDEjJDIjJDgz,라임의원,SP,일차의료 만성질환관리 실시기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,분당서울이비인후과의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDQjJDgz,우리들이비인후과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ3OSQzNjEyMjIjODEjJDEjJDIjJDgz,박춘원산부인과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ5OSQyNjE0ODEjNDEjJDEjJDQjJDgz,아이비의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,구소아청소년과의원,F4,아동 일차의료 심층상담 시범사업
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,서울가정의원,ST,일차의료 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,서울가정의원,ST,일차의료 방문진료 수가 시범기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ4MiQyNjE0ODEjODEjJDEjJDYjJDgz,서울가정의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNzEjJDEjJDgjJDgz,맑은샘서울내과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,참내과의원,SP,일차의료 만성질환관리 실시기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz,연산부인과의원,S5,HPV 예방접종사업 참여기관
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,본비뇨기과의원,AO,비대면진료 시범사업 휴일·야간 진료기관(의료기관)
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDgjJDgz,이창희소아청소년과의원,S5,HPV 예방접종사업 참여기관
