암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,우편번호,주소,전화번호,병원홈페이지,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,조산사 인원수,좌표(X),좌표(Y),진료과목코드
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,고등탑내과의원,31,의원,310000,경기,310401,성남수정구,고등동,13105,"경기도 성남시 수정구 고등로 3, 현대지식산업센터 성남고등 C동 105호 (고등동)",031-778-6418,,20240322,2,1,0,0,1,0,0,0,0,0,0,0,0,0,127.0937207,37.4288805,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,고려드림내과의원,31,의원,310000,경기,310402,성남중원구,성남동,13383,"경기도 성남시 중원구 둔촌대로 84, 7층 (성남동)",031-752-0067,http://www.kdclinic.kr,20101209,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1284766,37.4297249,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz,고려이비인후과의원,31,의원,310000,경기,310403,성남분당구,정자동,13612,"경기도 성남시 분당구 내정로17번길 2, 4001호 (정자동, 한솔프라자)",726-2500,,20040309,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1144804,37.3621395,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,고려정형외과의원,31,의원,310000,경기,310401,성남수정구,양지동,13136,"경기도 성남시 수정구 산성대로 517, 2층 (양지동)",031-741-3100,,20020219,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.163172,37.4574432,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,고려중앙의원,31,의원,310000,경기,310401,성남수정구,단대동,13141,"경기도 성남시 수정구 논골로 7, 2층 (단대동)",031-742-8282,http://www.vision45.com/,19960913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1604671,37.4548024,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ2MiQyNjEyMjIjNjEjJDEjJDgjJDgz,고려척척마취통증의학과의원,31,의원,310000,경기,310402,성남중원구,성남동,13365,"경기도 성남시 중원구 성남대로 1146, 5층 (성남동, 구정빌딩)",031-759-7582,,20160323,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1295357,37.4320589,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQxMyQyNjEwMDIjNjEjJDEjJDAjJDgz,고려탑신경외과의원,31,의원,310000,경기,310402,성남중원구,성남동,13376,"경기도 성남시 중원구 성남대로1139번길 6, 1,2층 일부호 (성남동)",031-758-7575,,20240122,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1282787,37.4317293,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,고려튼튼의원,31,의원,310000,경기,310403,성남분당구,삼평동,13492,"경기도 성남시 분당구 판교로 374, 스타식스코아2 2층 (삼평동)",031-703-2900,,20160421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1159262,37.4038412,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQzNjE4MzIjNjEjJDEjJDAjJDgz,고려휴정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 912, 분당BYC빌딩 301호 (야탑동)",604-5500,,20181001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1292477,37.4109685,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,고요의원,31,의원,310000,경기,310401,성남수정구,신흥동,13260,"경기도 성남시 수정구 수정로 291, 산성역포레스티아아파트 503,508호 (신흥동)",031-698-2768,,20220513,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1471734,37.45109,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz,고형기소아청소년과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13500,"경기도 성남시 분당구 장미로 139, 201호 (야탑동,  매화마을 공무원아파트상가)",031-706-1350,,19950915,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1357911,37.414552,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjNjEjJDEjJDQjJDgz,공감과분석 정신건강의학과의원,31,의원,310000,경기,310403,성남분당구,백현동,13529,"경기도 성남시 분당구 분당내곡로 131, 판교테크원 2층 일부호 (백현동)",031-601-7595,,20220525,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1121495,37.3954525,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ4MiQyNjEwMDIjNjEjJDEjJDgjJDgz,공송의원,31,의원,310000,경기,310402,성남중원구,은행동,13153,"경기도 성남시 중원구 산성대로 530, 3층 (은행동)",031-745-9509,,19960227,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1646788,37.4580203,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDAjJDgz,곽가정의학과의원,31,의원,310000,경기,310402,성남중원구,도촌동,13426,"경기도 성남시 중원구 도촌남로 27, 2층 205호 (도촌동, 동강프라자)",031-697-8215,http://blog.naver.com/kwakmed,20130205,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1506173,37.414505,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQyIyQxIyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,구름별소아청소년과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13261,"경기도 성남시 수정구 희망로 551, C1블럭동 3층 303호, 304호 (신흥동)",031-743-7890,,20231211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQyNjE4MzIjNDEjJDEjJDgjJDgz,구미신경외과의원,31,의원,310000,경기,310403,성남분당구,구미동,13626,"경기도 성남시 분당구 미금로 48, 301호 (구미동, 오성프라자)",031-713-5602,,19940314,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1165279,37.3377441,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDAjJDgz,구석모내과의원,31,의원,310000,경기,310401,성남수정구,태평동,13305,"경기도 성남시 수정구 수정로 115-1, (태평동)",031-754-8468,,19901208,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1332562,37.4416227,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,구소아청소년과의원,31,의원,310000,경기,310402,성남중원구,금광동,13177,"경기도 성남시 중원구 광명로 341, 2층 (금광동)",031-741-9978,,20020321,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1636868,37.4460474,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz,굿마디의원,31,의원,310000,경기,310403,성남분당구,구미동,13625,"경기도 성남시 분당구 미금로 39, 204호 (구미동, 로얄프라자)",031-623-5488,,20150313,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1160179,37.3368392,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQxMyQzNjE0ODEjNTEjJDEjJDIjJDgz,굿모닝가정의원,31,의원,310000,경기,310402,성남중원구,금광동,13177,"경기도 성남시 중원구 광명로323번길 4, 2층 (금광동)",031-733-7585,,20060529,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1618622,37.4455081,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNjEjJDEjJDAjJDgz,굿비뇨기과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13353,"경기도 성남시 수정구 산성대로 259, 2층 (신흥동)",031-731-5002,http://www.skingood.co.kr/index.asp,20010424,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1456794,37.4407863,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,굿아이연세안과의원,31,의원,310000,경기,310403,성남분당구,판교동,13477,"경기도 성남시 분당구 운중로 249, 301호,302호 (판교동)",031-463-5777,,20000721,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0906976,37.3896478,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,권비뇨기과의원,31,의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 돌마로 85, 4층 403호 (금곡동, 동양프라자)",715-4071,http://,20010702,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.111345,37.3503901,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,권이비인후과의원,31,의원,310000,경기,310402,성남중원구,금광동,13182,"경기도 성남시 중원구 광명로 372, 4층 (금광동)",031-734-1437,,19940316,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1672104,37.4464342,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQzNjEyMjIjNzEjJDEjJDgjJDgz,그랜드비뇨의학과의원,31,의원,310000,경기,310403,성남분당구,삼평동,13524,"경기도 성남시 분당구 대왕판교로606번길 39, 럭스타워 301~306호 (삼평동)",1800-8175,,20141223,4,0,0,0,4,0,0,0,0,0,0,0,0,0,127.1115188,37.3964751,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,금동소아청소년과의원,31,의원,310000,경기,310402,성남중원구,금광동,13179,"경기도 성남시 중원구 산성대로372번길 3, (금광동)",031-734-5678,,19990921,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1575293,37.4452336,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjODEjJDEjJDYjJDgz,금빛여성의원,31,의원,310000,경기,310401,성남수정구,태평동,13292,"경기도 성남시 수정구 수정로171번길 7-1, 우일프라자 2층일부, 3~6층, 8층, 9층일부 (태평동)",031-757-8500,,20230712,7,1,0,0,6,0,0,0,0,0,0,0,0,0,127.1384062,37.4436064,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,길마취통증의학과의원,31,의원,310000,경기,310403,성남분당구,수내동,13600,"경기도 성남시 분당구 돌마로366번길 42, 303-A2호 (수내동, 동한프라자)",031-715-9557,,20140711,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1267477,37.367179,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQ0NjE0ODEjNjEjJDEjJDAjJDgz,길맨비뇨기과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로 912, 302,303호 (야탑동, BYC 빌딩)",783-8880,http://www.gilman.co.kr/sub/sub_list_05.php,20060816,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1292477,37.4109685,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNzEjJDEjJDgjJDgz,김기환이비인후과의원,31,의원,310000,경기,310403,성남분당구,구미동,13626,"경기도 성남시 분당구 미금로 48, 305호 (구미동, 오성프라자)",031-719-2653,,19970430,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1165279,37.3377441,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQzIyQ5MiQyNjEyMjIjNzEjJDEjJDgjJDgz,김내과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13522,"경기도 성남시 분당구 판교로 433, 301호 (야탑동, 삼성코아)",705-4579,,19951006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1219707,37.4057475,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,김동남소아청소년과의원,31,의원,310000,경기,310402,성남중원구,은행동,13153,"경기도 성남시 중원구 산성대로 530, (은행동)",031-733-1885,,19950303,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1646788,37.4580203,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,김소아청소년과의원,31,의원,310000,경기,310403,성남분당구,백현동,13534,"경기도 성남시 분당구 동판교로 92, 2층 202호 (백현동, 백현마을 가상가동)",031-701-8600,,20140630,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1179125,37.3897806,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQwMyQzNjE4MzIjNjEjJDEjJDQjJDgz,김수조피부과의원,31,의원,310000,경기,310403,성남분당구,정자동,13555,"경기도 성남시 분당구 정자일로 240, 407호 (정자동, 월드프라자)",031-717-1017,,20040512,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1062895,37.3715533,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQwMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,김안과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13338,"경기도 성남시 수정구 수정로 182, 2층 (신흥동)",031-721-8932,,19930515,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1402095,37.4431894,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQ1IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,김영수내과의원,31,의원,310000,경기,310403,성남분당구,정자동,13607,"경기도 성남시 분당구 백현로 206, 101~103호 (정자동, 한솔근린상가)",718-1497,,20000501,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1188314,37.3682595,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjODEjJDEjJDYjJDgz,김이경소아청소년과의원,31,의원,310000,경기,310401,성남수정구,고등동,13105,"경기도 성남시 수정구 청계산로 689, 3층 302호 (고등동)",031-8039-5480,,20210105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0948607,37.4274726,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDQjJDgz,김이비인후과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13272,"경기도 성남시 수정구 공원로 322, 2층 (신흥동, 신동아파라디움)",031-746-5882,,19900411,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.152081,37.4433206,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjODEjJDEjJDIjJDgz,김정규이비인후과의원,31,의원,310000,경기,310403,성남분당구,수내동,13599,"경기도 성남시 분당구 내정로 170, 301,302호 (수내동, 동신파크빌딩)",031-711-9601,,19880905,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1196613,37.3734807,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,김정혜산부인과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13354,"경기도 성남시 수정구 산성대로 289, 3층 (신흥동)",031-744-7147,www.jhkobgy.com/,19860125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.14889,37.4418106,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQyIyQ1IyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,김지철정형외과의원,31,의원,310000,경기,310402,성남중원구,상대원동,13232,"경기도 성남시 중원구 금상로 56, 2층 (상대원동)",031-747-7575,,20030211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1625996,37.4401038,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,김진홍의원,31,의원,310000,경기,310402,성남중원구,은행동,13151,"경기도 성남시 중원구 산성대로552번길 15, 가동 208호 (은행동)",031-735-1811,,19991025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1706654,37.4598428,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQxMyQyNjE0ODEjNTEjJDEjJDYjJDgz,김태용내과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로81번길 10, 307-1호 (야탑동, 아미고타워)",031-622-1717,,20030603,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1282197,37.4105955,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQwMyQzNjEwMDIjNDEjJDEjJDgjJDgz,김현소아청소년과의원,31,의원,310000,경기,310402,성남중원구,성남동,13368,"경기도 성남시 중원구 제일로 37, 2층 (성남동)",031-755-4235,,19900302,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1366006,37.4303258,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ3OSQzNjEyMjIjNDEjJDEjJDQjJDgz,김호수소아과의원,31,의원,310000,경기,310403,성남분당구,수내동,13600,"경기도 성남시 분당구 돌마로356번길 3, 309호 (수내동, 그랜드빌딩)",031-711-5493,,19990810,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1233299,37.3697159,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz,김홍철이비인후과의원,31,의원,310000,경기,310403,성남분당구,정자동,13607,"경기도 성남시 분당구 정자로 105, 302호 (정자동, 새소망전인교육센타)",031-712-5566,,19980302,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1165954,37.3638534,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,김희철조인스의원,31,의원,310000,경기,310401,성남수정구,,13353,"경기도 성남시 수정구 시민로 138, 3층 (신흥동)",031-749-2393,,19950415,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1444807,37.4405982,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ5OSQzNjE0ODEjNjEjJDEjJDgjJDgz,나드라의원,31,의원,310000,경기,310403,성남분당구,구미동,13637,"경기도 성남시 분당구 성남대로 50, 4층, 5층 (구미동)",031-607-7582,,20150908,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1093408,37.3401703,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDAjJDgz,나드리의원,31,의원,310000,경기,310403,성남분당구,서현동,13590,"경기도 성남시 분당구 황새울로 315, 5층 502-1, 502-2호 (서현동, 대현빌딩)",031-701-9331,http://,20110112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,127.1204388,37.3850339,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjODEjJDEjJDIjJDgz,나라의원,31,의원,310000,경기,310403,성남분당구,서현동,13588,"경기도 성남시 분당구 중앙공원로 35, 올림픽스포츠센터 2층 205호, 208호 (서현동)",031-703-0542,,20230105,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1286613,37.3808715,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQ2MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,나승수비뇨기과의원,31,의원,310000,경기,310402,성남중원구,상대원동,13241,"경기도 성남시 중원구 희망로 340, 2층 (상대원동)",031-733-8961,,19950406,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1583984,37.436022,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQwMyQyNjEyMjIjODEjJDEjJDIjJDgz,나우리가정의학과의원,31,의원,310000,경기,310403,성남분당구,서현동,13586,"경기도 성남시 분당구 돌마로476번길 41, 2층 (서현동, 분당빌딩)",707-5975,,20150421,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1361456,37.3745109,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,남형근소아청소년과의원,31,의원,310000,경기,310401,성남수정구,신흥동,13272,"경기도 성남시 수정구 공원로 322, 184,185호 (신흥동, 신동아파라디움)",031-734-5582,,19920925,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.152081,37.4433206,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,네이버부속의원,31,의원,310000,경기,310403,성남분당구,정자동,13561,"경기도 성남시 분당구 정자일로 95, 5층 일부호 (정자동)",031-784-4119,,20180813,5,0,0,0,5,0,0,0,0,0,0,0,0,0,127.1052332,37.3588754,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,네이브키즈연세소아청소년과의원,31,의원,310000,경기,310403,성남분당구,야탑동,13497,"경기도 성남시 분당구 야탑로81번길 10, 3층 309-1호, 309-2호 (야탑동, 분당아미고타워)",622-1777,,20030514,2,0,0,0,2,0,0,0,0,0,0,0,0,0,127.1282197,37.4105955,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ5OSQyNjEwMDIjNTEjJDEjJDYjJDgz,네이처성형외과의원,31,의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로 204, 302호 (서현동, 엘지분당에클라트2차)",031-708-5117,http://www.naturebeauty.kr/,20091211,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.125205,37.3870906,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,노블정형외과의원,31,의원,310000,경기,310403,성남분당구,판교동,13477,"경기도 성남시 분당구 운중로 249, 3층 일부호(303), 4층, 5층 일부호(502, 503)호 (판교동)",031-896-7575,http://www.nobleos.com/,20200103,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.0906976,37.3896478,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNDEjJDEjJDgjJDgz,노블진내과의원,31,의원,310000,경기,310403,성남분당구,금곡동,13618,"경기도 성남시 분당구 돌마로 87, 305호 (금곡동, 골드프라자)",031-719-2579,,20100819,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1117463,37.3503915,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,노블클래식의원,31,의원,310000,경기,310403,성남분당구,야탑동,13506,"경기도 성남시 분당구 성남대로926번길 6, 야탑 대덕프라자 407호, 408호 (야탑동)",707-7930,http://www.nobleclassic.com,20140922,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1298637,37.4121577,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,노성희산부인과의원,31,의원,310000,경기,310403,성남분당구,구미동,13625,"경기도 성남시 분당구 미금로 45, 206호 (구미동, 진도훼미리프라자)",031-717-4288,,20010203,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1157914,37.3373526,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,노숙영앤유신경과의원,31,의원,310000,경기,310403,성남분당구,서현동,13591,"경기도 성남시 분당구 서현로210번길 20, 403호 (서현동, 코코프라자)",031-703-5558,,20170913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1240452,37.3858444,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQ3IyQwMyQzNjE4MzIjNTEjJDEjJDYjJDgz,노유석내과의원,31,의원,310000,경기,310403,성남분당구,구미동,13625,"경기도 성남시 분당구 미금로 45, 310호 (구미동, 진도훼미리프라자)",031-714-7512,,20090824,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1157914,37.3373526,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ5IyQ5OSQ0NjE0ODEjNjEjJDEjJDgjJDgz,노형권의원,31,의원,310000,경기,310402,성남중원구,은행동,13153,"경기도 성남시 중원구 산성대로 530, 7층 (은행동, 경록빌딩)",031-747-1800,,20131007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.1646788,37.4580203,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQyIyQ3IyQwMCQ0NjE0ODEjODEjJDEjJDIjJDgz,늘바른정형외과의원,31,의원,310000,경기,310403,성남분당구,서현동,13587,"경기도 성남시 분당구 분당로263번길 39, 레이디파크빌딩 208, 209, 210 일부호 (서현동)",031-702-0717,,20160927,1,0,0,0,1,0,0,0,0,0,0,0,0,0,127.140177,37.3720189,
